dir_name,img_file,bound_left,bound_top,bound_right,bound_bot,pan,roll,tilt,anger,joy,sorrow,surprise,label
170524_1430_101/,G0019201.jpg,2262,1474,2338,1562,-27.56663513,-0.983185351,-3.971083403,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019201.jpg,1288,1228,1353,1305,41.9194603,40.43138123,-20.31936836,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019201.jpg,2399,1226,2464,1302,30.48546982,19.7174015,-22.43039703,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019201.jpg,504,1459,584,1551,-4.641462803,-7.56566,-6.017692566,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019202.jpg,2962,1313,3031,1393,4.94525671,2.200925112,-0.032886598,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_1430_101/,G0019202.jpg,521,1299,595,1385,25.97922325,-2.756333828,-4.839301109,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019202.jpg,2570,1249,2626,1314,5.048792839,-22.86806107,-4.864263058,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019202.jpg,3520,1269,3587,1347,-5.535244942,3.045064449,-10.69685555,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019202.jpg,2257,1477,2337,1569,-16.30883217,-7.935610771,9.12969017,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019202.jpg,503,1460,580,1550,0.756406069,-6.898656845,-5.830186844,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019202.jpg,2392,1223,2460,1302,41.59499741,14.08908272,-22.59602165,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019202.jpg,179,1474,279,1590,37.4899025,-21.59687424,-2.554146051,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019203.jpg,2574,1246,2631,1312,13.19223595,-16.63778496,-2.045933723,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019203.jpg,2971,1307,3039,1387,33.67688751,-1.647587538,-3.887897015,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019203.jpg,526,1296,602,1384,31.90226173,-2.237686634,-6.844614983,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019203.jpg,3520,1268,3587,1346,-4.59217453,4.812330723,-11.13164902,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019203.jpg,167,1449,282,1583,34.49769592,-20.50155258,-23.30181503,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019203.jpg,1280,1226,1353,1311,43.83002853,43.96458817,0.905650854,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019203.jpg,2396,1225,2462,1301,34.4527626,14.70099926,-17.80891037,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019204.jpg,534,1294,610,1382,16.72982407,2.411816835,-11.21356869,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019204.jpg,2574,1247,2630,1311,16.88200951,-15.67341709,-2.640658379,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019204.jpg,851,1254,918,1333,23.08732605,1.627410769,-1.700673461,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019204.jpg,2975,1309,3044,1389,53.46913528,5.94234705,-6.403773308,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019204.jpg,3517,1268,3585,1347,-2.086319208,3.477136374,-10.0038662,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019204.jpg,2402,1225,2467,1301,37.99630356,24.84069252,-20.3906498,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019204.jpg,1698,1183,1758,1252,0.237281829,-3.065976858,-4.553444386,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_1430_101/,G0019204.jpg,511,1443,600,1547,-32.62556458,0.96742785,0.938563824,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019204.jpg,775,1589,879,1711,7.394407272,18.98381996,-15.18271637,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019205.jpg,2572,1248,2627,1313,9.534796715,-19.74446106,-4.600693703,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019205.jpg,510,1444,595,1544,-26.21328735,-2.690190315,-3.61409235,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019205.jpg,2979,1312,3047,1392,50.7974968,4.691366673,-13.58148575,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019205.jpg,3520,1270,3586,1348,-5.084342957,5.994996071,-7.241409302,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019205.jpg,2403,1223,2469,1299,43.22819901,26.65064049,-24.1563549,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019205.jpg,1287,1228,1354,1305,41.42380905,40.32775116,-21.1646347,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019205.jpg,198,1469,296,1583,21.23251534,-27.88081932,-1.041110754,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,2571,1249,2626,1312,9.115427971,-19.96519852,-5.530600548,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,543,1299,619,1387,31.06267357,9.407856941,-5.818264484,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,3519,1266,3589,1347,-9.607450485,2.221997976,-9.78998661,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,2148,1318,2218,1400,1.245919347,15.09098339,-13.18905163,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,2979,1309,3052,1394,28.86399078,25.30431557,-11.3063221,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,510,1434,602,1540,-20.92975807,-4.42481041,-14.38017368,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,1288,1228,1354,1305,42.84976196,40.93004227,-21.13726807,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,2397,1217,2470,1302,27.76613426,16.93231201,-23.83747673,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,174,1461,283,1588,45.36142349,-25.88692093,-3.972458124,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019206.jpg,1816,1278,1869,1339,-0.263050109,6.961829662,-9.197332382,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019207.jpg,2151,1307,2226,1394,4.22217226,7.594412327,-2.571908236,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_1430_101/,G0019207.jpg,2961,1312,3030,1392,9.859845161,9.023971558,-6.111843109,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,3
170524_1430_101/,G0019207.jpg,2569,1248,2624,1313,5.350364208,-22.68948364,-0.539944708,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019207.jpg,546,1295,623,1385,29.07514381,10.04111576,-9.028053284,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019207.jpg,513,1421,612,1536,-11.0163126,3.044797897,-13.13379478,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019207.jpg,3517,1268,3584,1346,-1.702236056,6.63942194,-9.557454109,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019207.jpg,2402,1236,2458,1301,24.13464737,18.19232559,-5.653407097,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019207.jpg,1285,1226,1355,1307,41.86531067,40.87250519,-16.55598831,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019207.jpg,172,1455,284,1585,31.692976,-23.47307587,-12.30665874,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019208.jpg,2125,1306,2198,1391,1.967371225,0.931151986,-3.655354977,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019208.jpg,3516,1259,3587,1342,-8.937468529,0.821911991,-3.419792652,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019208.jpg,508,1422,607,1538,-3.310240984,-3.95049262,-17.81527138,Likelihood.VERY_UNLIKELY,Likelihood.VERY_LIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019208.jpg,2544,1246,2602,1314,-40.51170349,-8.380108833,-3.685696363,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019208.jpg,1287,1224,1357,1305,41.52536774,39.39573669,-25.7037735,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019208.jpg,2399,1228,2462,1301,28.17276573,17.75254822,-18.34427834,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019208.jpg,777,1590,867,1695,0.913300931,6.234749794,-6.371513844,Likelihood.VERY_UNLIKELY,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019208.jpg,181,1466,278,1580,41.22260666,-20.93372345,-5.525596142,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019209.jpg,510,1421,611,1539,-6.210552692,-7.049128532,-16.94225883,Likelihood.VERY_UNLIKELY,Likelihood.VERY_LIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019209.jpg,2839,1437,2924,1536,-17.48637581,14.71988487,-5.694918156,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019209.jpg,2547,1248,2605,1316,-40.40127945,-7.946234226,-6.646149158,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019209.jpg,2132,1317,2201,1399,-24.86537743,-5.557487965,-19.99941826,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019209.jpg,2401,1231,2460,1300,28.28695488,21.01008415,-20.42006111,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019210.jpg,2823,1408,2910,1509,19.32215881,4.372924328,-5.85406065,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_1430_101/,G0019210.jpg,2557,1251,2613,1316,-18.1151638,-3.955236435,-9.392906189,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019210.jpg,507,1425,612,1547,-7.580037117,-6.721544266,-10.19860077,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019210.jpg,1286,1225,1356,1306,42.55695343,40.58872604,-19.34452629,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019210.jpg,771,1583,860,1686,-0.491883576,0.954660177,-4.60974884,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019210.jpg,2399,1229,2460,1300,41.54504395,23.02742195,-17.78530502,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019211.jpg,2817,1415,2904,1517,18.8241787,-4.281758785,-4.480176926,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_1430_101/,G0019211.jpg,509,1423,614,1545,-5.793541908,-6.461948395,-14.61617661,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_1430_101/,G0019211.jpg,2563,1250,2618,1314,9.033480644,-10.79747486,-9.358880043,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019211.jpg,3903,1222,3971,1301,2.793942213,12.06103802,0.566825926,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019211.jpg,2125,1333,2191,1409,-14.74466228,-4.222645283,-12.97526455,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019211.jpg,2399,1224,2464,1300,38.08729172,21.78759766,-30.0640583,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019212.jpg,509,1423,614,1545,-7.243351936,-6.528328419,-12.21826649,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,2
170524_1430_101/,G0019212.jpg,2570,1252,2626,1316,13.11841393,-6.27857399,-13.14411259,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019212.jpg,2404,1233,2462,1301,33.94060516,23.09748268,-14.09981632,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019212.jpg,2126,1325,2195,1406,-14.4247694,-4.640836239,-19.16742706,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019212.jpg,2838,1428,2920,1523,60.85344696,19.95546532,-9.009305,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019212.jpg,773,1566,860,1667,2.971482515,-4.066037655,-5.887099743,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
170524_1430_101/,G0019212.jpg,1272,1225,1349,1315,50.50308609,40.57049942,12.59702778,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,1
